Hero,Degree,Betweenness,Closeness,PageRank,Community,Role
NOY,0.0026459143968871595,2.143802386168441e-09,0.34570912980983515,6.925253674326312e-05,4,Other
NIGHTWIND/,0.0026459143968871595,2.143802386168441e-09,0.34570912980983515,6.925253674326312e-05,4,Other
SIGN/,0.0026459143968871595,2.143802386168441e-09,0.34570912980983515,6.925253674326312e-05,4,Other
TOUGH LOVE/,0.0026459143968871595,2.143802386168441e-09,0.34570912980983515,6.925253674326312e-05,4,Other
"FROST, ADRIENNE",0.0062256809338521405,8.447268444951463e-06,0.36241706438343435,0.00012904322113879168,4,Other
DRAGONWING/,0.0026459143968871595,2.143802386168441e-09,0.34570912980983515,6.925253674326312e-05,4,Other
"FORTUNATO, MARY",0.0015564202334630351,0.0,0.36467182808308013,5.132298150484624e-05,21,Other
"FORTUNATO, JAMES",0.0015564202334630351,0.0,0.36467182808308013,5.132298150484624e-05,21,Other
"STRONG, SUSAN",0.002490272373540856,6.578427205338464e-08,0.37012225860361275,6.409354778409685e-05,21,Other
"CALLAHAN, MIKE",0.0009338521400778211,0.0,0.36498431465384545,4.04610893282052e-05,21,Other
"OSBORN, EMILY",0.0009338521400778211,0.0,0.3651511932340152,4.4476866053010474e-05,21,Other
DEATH'S HEAD,0.001245136186770428,0.0,0.3479685435442277,4.5411443764710365e-05,9,Other
"ST. HUBBINS, SARI",0.0028015564202334632,3.533654606069588e-07,0.35946047192615976,6.0918591288065e-05,4,Other
"CAMPBELL, DR. RORY",0.015875486381322957,0.00011493676947781778,0.43093554755264835,0.00025459254723212327,4,Other
MILAN,0.0088715953307393,1.2326906327827486e-06,0.39256838267376737,0.00014540206765412,4,Other
JAVITZ,0.0028015564202334632,0.0,0.3694801311598175,6.0105840314514296e-05,4,Other
SISTER MARIA,0.001245136186770428,0.0,0.35675081958878574,4.1522509427220934e-05,4,Other
ADRIA,0.0015564202334630351,8.465882761948546e-09,0.35139425959826004,4.8851705560620546e-05,8,Other
DIE'ODE/,0.002334630350194553,0.0,0.34766558350196247,6.0393083734364693e-05,5,Other
"CHORD, MIYAMI",0.004513618677042802,9.342605452545961e-06,0.3728872667220476,9.364005305914148e-05,5,Other
FU'SE,0.004357976653696498,2.3319896664404708e-05,0.3735413019185901,9.63637259817686e-05,5,Other
ELEC'TRIX/,0.002334630350194553,0.0,0.34766558350196247,6.0393083734364693e-05,5,Other
"ASTROVIK, ARNOLD",0.005447470817120623,1.0601237905400191e-05,0.3568105901941005,0.00011305724039343813,5,Other
VIBRATO/,0.002334630350194553,0.0,0.34766558350196247,6.0393083734364693e-05,5,Other
"DREYFUSS, RACHEL",0.0038910505836575876,3.4313633006476516e-07,0.3737598237987343,7.939481138912373e-05,5,Other
BLOODSTRIKE/ERIC CON,0.005447470817120623,3.84090690765143e-06,0.38191466483445297,0.00010267536140375194,5,Other
SMILING TIGER/,0.004046692607003891,5.163691058580446e-07,0.3746145076526276,8.157132249782473e-05,5,Other
MIDNIGHT'S FIRE/,0.005291828793774319,3.288675289652475e-06,0.3787450606447071,0.00010106224477618203,5,Other
FIREWALL/THEARY/MIN ,0.007315175097276265,1.3860637906002799e-05,0.38246335995304187,0.00013345704437583584,5,Other
LEFT HAND/DIEGO CASS,0.0062256809338521405,7.06509508916486e-06,0.3828300334361294,0.00011510947718334507,5,Other
"STAPLES, EDNA M. GRA",0.010583657587548638,4.0116234808401686e-05,0.44961649739729515,0.0001741722867289509,5,Other
ENRAGED,0.006381322957198444,0.0,0.4225841939291993,0.00010776024708358337,5,Other
BLACKBALL,0.006381322957198444,0.0,0.4225841939291993,0.00010776024708358337,5,Other
FIREBRAND II/BROXTEL,0.006692607003891051,1.2064413370940503e-05,0.3854863296739209,0.000124226985435833,21,Other
TERRAFORMER/SAM,0.00575875486381323,2.9767763621366785e-06,0.3674613462941027,0.00010990071573173559,5,Other
"STANDISH, GEN.",0.002957198443579767,5.914930491149665e-06,0.36006821618663004,7.10278582208802e-05,5,Other
ETERNAL BRAIN/PROFES,0.006381322957198444,2.494708383956356e-05,0.3901710185047673,0.000138711607654692,10,Other
YETI,0.010116731517509728,6.657316366909785e-05,0.4178581051677936,0.00018743357313082847,10,Other
PIXIE/ [ETERNAL],0.01556420233463035,0.0004138481557849415,0.4257096500543419,0.00029606879302903797,10,Other
GADFLY/RUTH MACRAE,0.005291828793774319,5.9436304451841885e-06,0.390004299109728,0.00011512045416021662,10,Other
CAPTAIN HIP/FRED MAC,0.007937743190661479,3.494084772404136e-05,0.38409585355389947,0.00016829962174419398,10,Other
WALKABOUT,0.005291828793774319,5.9436304451841885e-06,0.390004299109728,0.00011512045416021662,10,Other
RAPUNZEL,0.0062256809338521405,1.714639803659567e-05,0.39421548886379737,0.00012322957710294273,10,Other
SUNSHINE/AUTUMN MACR,0.006381322957198444,1.8439159375620154e-05,0.37975810913073965,0.00014011175775314864,10,Other
OXBOW/,0.009961089494163425,0.00013236651526204101,0.4034255495368797,0.00020460114441981245,10,Other
EFFIGY/LT. VELMAX/JA,0.012140077821011674,0.0001723036807633204,0.4051909200923113,0.00024484526883599247,10,Other
"LOCKE, DR. CASSANDRA",0.010894941634241246,0.00025524749426003053,0.41457727778960246,0.00022338567227259552,10,Other
MORPH,0.0020233463035019454,0.0,0.3482910176632994,5.79698261539275e-05,10,Other
RECOIL/,0.0007782101167315176,0.0,0.33419031425962775,6.304142507692313e-05,21,Other
"MODINE, REP. BERNARD",0.0007782101167315176,0.0,0.33419031425962775,6.304142507692313e-05,21,Other
BLACK FOX/ROBERT W. ,0.012451361867704281,0.00018088714449957693,0.4053451610211625,0.00025359080125551603,10,Other
MR. JUSTICE/TIMOTHY ,0.011361867704280156,0.00015924127121974067,0.40470326395233824,0.00022972131824419885,10,Other
NOCTURNE/,0.007159533073929962,3.6948273779764395e-05,0.39060038075536857,0.0001520019489436801,10,Other
NIGHTINGALE/,0.0088715953307393,8.891152344043896e-05,0.3961710440885201,0.00018929169230338613,10,Other
FLATIRON/RUSSELL,0.0068482490272373546,4.021910794453531e-05,0.39622018158236055,0.00014449872767766342,10,Other
MAKO,0.005447470817120623,1.1452002950591531e-05,0.3871447874941261,0.00011666038716945986,10,Other
FIREFALL II,0.00575875486381323,2.0724142115021913e-05,0.3830825295608325,0.0001278581049751938,10,Other
SQUIRE/,0.0038910505836575876,0.0,0.3827612286134414,8.842751005480804e-05,10,Other
RIOT-ACT/,0.0038910505836575876,0.0,0.3827612286134414,8.842751005480804e-05,10,Other
TEMPLAR/IAN FITZWILL,0.005447470817120623,7.562841523670827e-06,0.3901948471977259,0.0001157404464362541,10,Other
DEAD RINGER/LOU,0.0020233463035019454,0.0,0.3738254302273456,5.09420562942222e-05,0,Other
AMERICOP/,0.0010894941634241246,0.0,0.37199711371269656,4.3087870261328213e-05,0,Other
GOLDDIGGER,0.011673151750972763,1.0581647364791751e-05,0.3920384382411219,0.00019183976271830574,0,Other
"SANADA, KONO",0.0010894941634241246,0.0,0.37199711371269656,4.3087870261328213e-05,0,Other
"HOPKINS, STEVE",0.012295719844357978,3.809100213700424e-05,0.419449214024131,0.0002128914875579566,21,Other
"WINTHROP, DESIREE",0.007470817120622569,2.3235419162258502e-05,0.39550887879259405,0.00015337819586982166,21,Other
"KOWALSKI, TRISH",0.0015564202334630351,0.0,0.3667231332806546,4.9630974086684954e-05,21,Other
"HARDY, LYDIA",0.003579766536964981,7.784523988351077e-09,0.3726262934804365,7.783235779042883e-05,21,Other
ARMADA II/,0.002178988326848249,3.007719019539453e-08,0.36862741911006025,6.0454004014754614e-05,21,Other
"KOPPISCH, DR. ERIC",0.0026459143968871595,0.0,0.3655272285608767,6.842523501698998e-05,4,Other
"ISHIMA, DAVID",0.008249027237354087,1.7470267104708252e-05,0.41712152693187726,0.0001379395402935105,0,Other
"CENTURY, TURNER D.",0.006381322957198444,9.556024634348307e-06,0.3907437115782254,0.00012051593423066811,0,Other
TRION,0.003579766536964981,2.396206575390008e-09,0.37773740262596456,7.177361578756745e-05,4,Other
EJULP,0.003579766536964981,2.396206575390008e-09,0.37773740262596456,7.177361578756745e-05,4,Other
KRAGG,0.000311284046692607,0.0,0.3288747839612685,2.8097445791457977e-05,3,Other
"MORRELL, SABRINA",0.009961089494163425,9.471506483276908e-06,0.4341862336402014,0.00016021405009856104,4,Other
MADMAN/PHIL STERNS,0.002178988326848249,9.715714898158479e-08,0.35911699331209956,5.647830874006029e-05,7,Other
SIN-EATER/STAN CARTE,0.004046692607003891,7.258722110554256e-08,0.3749662790078974,8.66376604746997e-05,21,Other
"TOLLIVER, REV. JACKS",0.002490272373540856,1.5174601157620282e-08,0.3734103113977536,6.262405633356225e-05,21,Other
"SANDHURST, VINCENT",0.0017120622568093386,6.250006314507256e-07,0.36905328257945724,5.185992046133644e-05,0,Other
"EDGERTON, MR.",0.007937743190661479,0.0,0.3918941561685312,0.00013260153952447185,4,Other
HOUND,0.00840466926070039,2.4877319472694137e-07,0.392785591295682,0.00013886023955727523,4,Other
MINOTAUR II,0.00046692607003891054,0.0,0.3596425796800205,3.0145626233317474e-05,0,Other
TRAPSTER II/LARRY CU,0.000311284046692607,0.0,0.36092251881231296,2.8024416484330443e-05,0,Other
"DULTRY, MARGARET",0.000311284046692607,0.0,0.33624811473162275,2.730779362204388e-05,0,Other
HALF-FACE,0.00046692607003891054,0.0,0.3597843466615364,3.0245979528100937e-05,0,Other
DOMINO,0.0009338521400778211,1.48186078968256e-06,0.3603931875008779,5.0641560496729465e-05,0,Other
CRUSHER/EL PROFESSOR,0.0009338521400778211,0.0,0.3602103189950704,3.7860283096159694e-05,0,Other
"JACOBS, BEN",0.0034241245136186773,6.367958680738291e-06,0.3553618348081408,0.00010080185644752209,9,Other
"HU, DR.",0.0026459143968871595,3.7306119981769426e-07,0.34842397491495686,9.475491465785554e-05,9,Other
"BURR, CLAYTON",0.0031128404669260703,4.556981422470675e-06,0.35207199140439543,0.00010266566199018036,9,Other
"CROSS, STANLEY",0.0034241245136186773,6.1904254538914505e-06,0.35181995748984385,0.0001084021563592478,9,Other
MAINFRAME/IAN WAJLER,0.0028015564202334632,3.1934618572127785e-06,0.35152959713978343,8.920444095445696e-05,9,Other
FIRE EATER/TOMAS,0.004513618677042802,3.232886098784582e-06,0.4011206948779234,9.40981234245585e-05,0,Other
CAPTAIN AMERICA IV/S,0.006536964980544747,7.917764655138679e-06,0.4006176591431881,0.0001240064894103085,0,Other
SERAPH,0.0020233463035019454,0.0,0.3790371635035337,5.1711581767912605e-05,4,Other
RASCAL/,0.000311284046692607,0.0,0.3814358464486904,2.802055798218107e-05,4,Other
MCLEISH,0.000311284046692607,0.0,0.3565517287803764,4.50592185818869e-05,4,Other
AI-CHIA,0.000311284046692607,0.0,0.3565517287803764,4.50592185818869e-05,4,Other
ASMODEUS,0.0020233463035019454,7.552088458432256e-07,0.3669337484502392,5.377812304480518e-05,8,Other
ANAIS,0.001245136186770428,0.0,0.35758943460097187,4.0880901360866454e-05,4,Other
KURRGO,0.0009338521400778211,0.0,0.3710249958197192,3.656645902522815e-05,3,Other
HYPERION II,0.013073929961089494,0.00015936698763129096,0.43172176687719194,0.00020876020608988943,0,Other
DR. SPECTRUM II/DR. ,0.006070038910505837,3.3974161627103987e-06,0.414819531750134,0.00010927467808805242,0,Other
"ITOBU, DR. JOSHUA",0.0010894941634241246,0.0,0.35325945084681876,4.674768057845253e-05,13,Other
M'KAMBA,0.0010894941634241246,0.0,0.35325945084681876,4.674768057845253e-05,13,Other
W'KABI,0.009338521400778212,0.00012100275005674384,0.4125960883445634,0.00018134521402688242,13,Other
N'GASSI,0.0010894941634241246,0.0,0.35325945084681876,4.674768057845253e-05,13,Other
CH'VAYRE,0.002334630350194553,2.2827305064069865e-07,0.36100409244070314,6.0402157244612556e-05,4,Other
HARBINGER,0.0032684824902723736,2.6318995417819445e-06,0.4006930340555387,7.348906082473502e-05,4,Other
AGENT 18/JACK TRUMAN,0.002334630350194553,1.8839257032587943e-05,0.36930927329569735,6.92868449141078e-05,4,Other
"RODRIGUEZ, DEBRA",0.0018677042801556422,5.988254078135836e-06,0.35601529187649417,6.0215512120373186e-05,4,Other
"PILLMAN, JIM",0.000311284046692607,0.0,0.32612171037800847,2.7447946646866788e-05,4,Other
SIR,0.0031128404669260703,3.4207223406727337e-06,0.37343213677103065,8.205455926245756e-05,21,Other
"GARRISON, DR.",0.0017120622568093386,0.0,0.3654226966378154,5.512941801103359e-05,21,Other
MR. FEAR V/,0.0007782101167315176,0.0,0.3645885886792721,3.5742800625932255e-05,21,Other
"JONES, ARMAND",0.0014007782101167316,0.0,0.3755834711666312,4.499353685220326e-05,21,Other
LLOIGOROTH,0.002334630350194553,0.0,0.3652973372221592,5.663171860736632e-05,0,Other
GRIM REAPER/ERIC WIL,0.01680933852140078,8.897000713514916e-05,0.45254642499047765,0.0002664945743471515,0,Other
AMENHOTEP,0.002334630350194553,0.0,0.3652973372221592,5.663171860736632e-05,0,Other
INFERNO II/JOSEPH CO,0.004046692607003891,1.8114888390893819e-06,0.398071677757979,8.025215572593451e-05,0,Other
NECRODAMUS,0.005914396887159534,6.597576167275593e-06,0.421469122502511,0.00010671954588771645,0,Other
CASSANDRA,0.0026459143968871595,4.5523532095620327e-10,0.37571599106236775,6.022743187261655e-05,0,Other
COAL TIGER/T'CHALLA ,0.0026459143968871595,4.5523532095620327e-10,0.37571599106236775,6.022743187261655e-05,0,Other
SLOTH,0.0026459143968871595,4.5523532095620327e-10,0.37571599106236775,6.022743187261655e-05,0,Other
"MADISON, TAYLOR",0.004046692607003891,1.8452650931110778e-06,0.38832130480857985,7.877281831471381e-05,0,Other
GALEN,0.0032684824902723736,0.0,0.38478983546227197,6.486624426719417e-05,4,Other
WALDO,0.013073929961089494,8.882064543404681e-06,0.43047098962508856,0.0001948317415128484,4,Other
"MORGAN, DR. VIVIAN",0.004046692607003891,1.1182063136418935e-06,0.3848361900985161,8.137806707108278e-05,0,Other
BLOOD WRAITH/SEAN DO,0.009182879377431907,1.3174066633091656e-05,0.40147357220155616,0.00015339273714147747,3,Other
LLYRON,0.010739299610894943,1.92863979142747e-05,0.39636766722597955,0.0001858704198527169,3,Other
"CROSS, GENEVIEVE",0.002178988326848249,2.7450443907126e-09,0.3525771440878298,5.520249885520938e-05,3,Other
ALBERT,0.008715953307392997,5.8248644025988255e-05,0.40419120819988386,0.00016011864864089764,4,Other
ELSIE DEE,0.008715953307392997,5.8248644025988255e-05,0.40419120819988386,0.00016011864864089764,4,Other
"TABESHAW, HARRY",0.0020233463035019454,1.3100977750446693e-07,0.37044416002873337,5.276509169627494e-05,4,Other
HUNTER IN DARKNESS,0.004357976653696498,4.694402508048194e-06,0.3992158477890255,9.057603774481355e-05,4,Other
VANESSA,0.00046692607003891054,0.0,0.35875402481978574,3.081322741354174e-05,4,Other
AGGAMON,0.000311284046692607,0.0,0.3494339547153557,2.8198193467484973e-05,8,Other
GIGANTO,0.002490272373540856,8.755085223648789e-07,0.3728872667220476,6.0308760677342356e-05,2,Other
STRANGE,0.001245136186770428,0.00011654926334439185,0.3657364719225808,6.695390742517509e-05,8,Other
"STEVENS, DR. VINCENT",0.0007782101167315176,4.033288707030929e-05,0.3492620361895569,5.814365948867122e-05,8,Other
KARNIVOR,0.002178988326848249,0.0,0.3576094496818294,5.458869753619419e-05,6,Other
"BLAKE, DR. DONALD",0.0032684824902723736,7.672574411920196e-08,0.3598248720441295,6.825672170054497e-05,6,Other
PROSH,0.006070038910505837,1.955407262984594e-06,0.3812310059082024,0.00010874281588738323,4,Other
SAURON/DR. KARL LYKO,0.02428015564202335,0.0006126648027002289,0.4506630759692152,0.0003879866843811821,4,Other
"KLOSS, BERNARD",0.002490272373540856,2.734620367721193e-08,0.37068057716497815,5.8929731067710286e-05,4,Other
SEESHA,0.003579766536964981,5.679813898168315e-07,0.38152695736388176,7.447098488652201e-05,4,Other
"SNOW, TANDY",0.004202334630350195,8.387905211028674e-06,0.39423981414387044,8.370342172494199e-05,4,Other
"EL GIBAR, ACHMED",0.0028015564202334632,1.2885137408282966e-07,0.3774250016549837,6.337079367627483e-05,4,Other
"DELANY, CAPT.",0.0031128404669260703,1.221401121469857e-07,0.3767350921643708,6.560400536886864e-05,4,Other
TYGERSTRYKE/,0.003579766536964981,8.867610574662922e-09,0.3529082207255614,7.715880334343409e-05,4,Other
PICO,0.003579766536964981,8.867610574662922e-09,0.3529082207255614,7.715880334343409e-05,4,Other
TOLLIVER,0.00840466926070039,4.935296433777429e-05,0.37984842021495624,0.00015319292278432328,4,Other
WENDIGO III/FRANCOIS,0.0056031128404669265,7.989406250663635e-05,0.40434468881814845,0.00011533578632792467,4,Other
THORNN II/LUCIA CALL,0.005291828793774319,9.193828222239883e-06,0.3741757205279979,9.987055358439036e-05,4,Other
NICODEMUS II,0.004980544747081712,2.3692238407990326e-06,0.36586213296773545,9.999481026753791e-05,4,Other
BURKE,0.004980544747081712,2.3692238407990326e-06,0.36586213296773545,9.999481026753791e-05,4,Other
CARDIAC/DR. ELI WIRT,0.01105058365758755,0.0001077304347562947,0.4226121463166797,0.0002077613014719636,21,Other
"MUMM, MAX",0.0007782101167315176,0.0,0.3509117607522142,3.7003276784054e-05,9,Other
"FURMAN, RICHARD",0.0018677042801556422,0.0,0.36307611683898183,6.377423511887628e-05,9,Other
"TAKIMOTO, RON",0.0020233463035019454,5.206623615409442e-07,0.36741908263934464,6.696662525504455e-05,9,Other
"HOBBS, DET.",0.0018677042801556422,0.0,0.36307611683898183,6.377423511887628e-05,9,Other
SATHAN,0.0018677042801556422,0.0,0.36307611683898183,6.377423511887628e-05,9,Other
MARVEL BOY III/ROBER,0.0028015564202334632,1.8575303672628307e-06,0.3942884737111555,6.713234330129515e-05,0,Other
HUMAN ROBOT,0.0017120622568093386,0.0,0.3805724581853445,5.1397747236453204e-05,0,Other
GORILLA-MAN,0.0017120622568093386,0.0,0.3805724581853445,5.1397747236453204e-05,0,Other
3-D MAN/CHARLES CHAN,0.01898832684824903,3.5462196840390837e-05,0.47082169697977627,0.0002839595579583252,0,Other
VENUS II,0.0017120622568093386,0.0,0.3805724581853445,5.13977472364532e-05,0,Other
TEMPUS,0.00575875486381323,1.486391904668153e-05,0.4146041809224896,0.00011034353683341198,0,Other
ALIOTH,0.0010894941634241246,0.0,0.3431836723433187,4.1471945862773925e-05,0,Other
REVELATION,0.0010894941634241246,0.0,0.3431836723433187,4.1471945862773925e-05,0,Other
"LUCIFER, REV.",0.000622568093385214,0.0,0.33419031425962775,4.650292994524027e-05,21,Other
LUCIFER II,0.00046692607003891054,0.0,0.3341728347725071,4.091927247945005e-05,21,Other
"DOLAN, STACY",0.007470817120622569,0.0002015142571234156,0.40175126881818296,0.0002167997838034001,9,Other
"KETCH, BARBARA",0.0026459143968871595,1.3465382113596948e-06,0.3494339547153557,8.327644793313028e-05,9,Other
"DOLAN, CAPT. THOMAS",0.0037354085603112843,2.3122791321899625e-05,0.3609021311650887,0.00012220376177842645,9,Other
"KALE, NAOMI",0.0014007782101167316,0.0,0.33822395066254973,5.651958767624043e-05,9,Other
"KETCH, DORIS AUDRA",0.0062256809338521405,0.00011106854489777011,0.38472032444243776,0.0001895926903631279,9,Other
MONGU,0.0015564202334630351,1.560534638920233e-07,0.3556981643478212,4.720783694231128e-05,7,Other
PRETTY BOY,0.010116731517509728,5.109552553140567e-06,0.38709787506910415,0.00016147525396841868,4,Other
"DA COSTA, EMMANUEL",0.007626459143968872,3.973570234516186e-06,0.40965955552805616,0.00012853583911836015,4,Other
